IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,IMF9,IMF10,IMF11,IMF12,IMF13,IMF14,IMF15,IMFRS
16.6195477,-1.002151112,-0.031357779,0.035393118,-0.152024331,-0.036729871,-0.163267432,0.108801888,-0.165915373,-0.199881074,-0.08866078,-0.12560911,-0.085283995,-0.005703776,0.0363002,-0.233458277
16.6707602,-0.955836252,0.093239538,-0.11080134,-0.170116385,-0.025625136,0.031194173,0.073376589,0.134885093,0.070558159,0.040438713,0.087645251,0.070260246,-0.01120421,-0.040318143,-0.0684565
16.72375161,-0.907619401,0.223886298,-0.233599644,-0.144009911,-0.002886438,0.186745087,-0.083096941,0.135490897,0.161642168,0.056492144,0.021409602,-0.038457933,0.028094638,0.044744043,-0.092586217
16.7784915,-0.85774374,0.353950522,-0.297697269,-0.073969519,0.009440639,0.14022846,-0.109186423,-0.122626226,-0.172125357,-0.090245767,-0.115021123,-0.00702001,-0.041557759,-0.050506139,-0.094411789
16.83472386,-0.806717405,0.475971399,-0.283618879,0.028683604,0.004383639,-0.056137851,0.03834855,-0.109649211,-0.06739641,0.014484565,0.112712018,0.053411934,0.044207871,0.054689438,0.091902876
16.88936771,-0.757962574,0.579061811,-0.196540276,0.1328823,-0.009984902,-0.196675848,0.120393906,0.103073129,0.21563209,0.078998797,-0.019321808,-0.091413518,-0.034960155,-0.057636342,0.185085682
16.94050673,-0.713698155,0.654568157,-0.057957011,0.202159999,-0.010728209,-0.127092357,0.012200089,0.088315848,-0.048864044,-0.0724823,-0.082705317,0.114067525,0.018486348,0.062568492,0.200654208
16.98782167,-0.674456188,0.697441757,0.101329381,0.208309306,0.016590955,0.090275994,-0.102010417,-0.073348403,-0.186243101,-0.016750957,0.119535267,-0.102366359,0.008119963,-0.065203359,0.190954494
17.03101965,-0.640691674,0.704638499,0.245856298,0.140148943,0.053736843,0.227174421,-0.041030207,-0.059285084,0.156875528,0.08655479,-0.059139387,0.055927055,-0.037003933,0.068762718,0.356455547
17.06780199,-0.61483454,0.673123745,0.341209375,0.010763986,0.059858923,0.127156352,0.085363547,0.050744913,0.104429954,-0.047431942,-0.041540134,0.024614462,0.069605238,-0.067398201,0.246532328
17.09989689,-0.595108598,0.607284482,0.371053072,-0.129337873,0.023223671,-0.104534206,0.080630543,0.049336909,-0.202550928,-0.035609622,0.117740562,-0.102583247,-0.090230984,0.068367404,0.072421928
17.13008876,-0.578588536,0.514986453,0.334950084,-0.216515473,-0.030584249,-0.218244317,-0.04026211,-0.016418566,0.009693,0.071283753,-0.104947713,0.152006733,0.096348208,-0.069197657,0.125401626
17.15833485,-0.565209185,0.402185591,0.240559046,-0.210670378,-0.0652325,-0.098576926,-0.095687855,-0.038829831,0.186797112,-0.026535454,0.009279292,-0.149582613,-0.083460801,0.071526444,-0.034896788
17.18685642,-0.552601607,0.2782317,0.108112439,-0.107465861,-0.051662646,0.124906331,-0.005156593,-0.01303384,-0.105696696,-0.036336916,0.102249549,0.093141678,0.053490123,-0.074491169,-0.010542912
17.21562862,-0.540706657,0.15001029,-0.040462319,0.048743681,-0.000359922,0.209438273,0.085226611,0.024805428,-0.125127689,0.044176824,-0.146439793,-0.001685842,-0.012526431,0.076536774,0.012742148
17.24419687,-0.529930803,0.023622559,-0.182568997,0.185954837,0.048907677,0.064763982,0.039355902,0.040241641,0.164177588,-0.003000589,0.081296835,-0.09467485,-0.033145269,-0.077530096,0.028332716
17.27209456,-0.520692916,-0.095179489,-0.296503215,0.23920376,0.059768908,-0.148434672,-0.061553695,-0.010785922,0.036466633,-0.026516391,0.053863103,0.16257104,0.076588385,0.07768871,0.051421204
17.29970461,-0.512517703,-0.200014259,-0.362300025,0.183590244,0.028698117,-0.194000975,-0.05641615,-0.063898769,-0.171355026,0.016454059,-0.156775396,-0.173104128,-0.108105201,-0.075005337,-0.214954064
17.33037787,-0.501914981,-0.282081941,-0.363139536,0.047394124,-0.014944207,-0.021320988,0.039191402,-0.000282229,0.052548904,0.007868,0.144222365,0.117728695,0.119603472,0.066991918,0.017757128
17.36161283,-0.491395356,-0.341010864,-0.302051976,-0.1161942,-0.050564879,0.163042759,0.052789204,0.07529052,0.120521448,-0.020664588,-0.028041565,-0.021464612,-0.113001661,-0.056270907,-0.122596157
17.39476255,-0.479575835,-0.37363504,-0.187547157,-0.234697657,-0.05755386,0.155458872,-0.027556986,0.012469222,-0.104003991,0.011205226,-0.107094973,-0.078917658,0.090173537,0.042651797,-0.076138046
17.4294773,-0.46682896,-0.380393834,-0.039920127,-0.255773489,-0.033593343,-0.027479897,-0.055461996,-0.092113454,-0.053658341,0.002012825,0.158871471,0.142233929,-0.059107077,-0.029141614,-0.03912339
17.46512698,-0.453846836,-0.363742267,0.11371559,-0.168596028,0.007411251,-0.174802606,0.016035313,-0.028969257,0.109957456,-0.010613409,-0.094754912,-0.148970101,0.024195874,0.015137359,-0.077284406
17.50185861,-0.440558811,-0.326705688,0.245785452,-0.007547764,0.044599843,-0.121607184,0.058606614,0.107017819,-0.008472997,0.011140545,-0.036252287,0.099130973,0.007263234,-0.002675665,0.088417304
17.53722281,-0.429556625,-0.276434186,0.328799776,0.156455019,0.053773709,0.06239835,-0.010510163,0.040163313,-0.086295074,-0.009659595,0.134063177,-0.017548425,-0.031792006,-0.008062403,0.086982319
17.57098699,-0.421155643,-0.217918004,0.348383482,0.255423312,0.031933538,0.171676755,-0.065247354,-0.116756407,0.054464725,0.008267688,-0.123472236,-0.057349352,0.050751368,0.019400592,0.020610547
17.60410175,-0.414445951,-0.15484839,0.304333003,0.250584109,-0.004670586,0.093340179,0.005316504,-0.046572504,0.043166539,0.0075446,0.021273635,0.09947795,-0.062609406,-0.030528219,0.104536784
17.63498389,-0.411109767,-0.093932045,0.204152036,0.14047508,-0.039465937,-0.083809853,0.079411296,0.124045777,-0.07303316,-0.031969374,0.087006096,-0.099793768,0.067238078,0.041452143,0.274349504
17.66093271,-0.413943942,-0.042561913,0.064692145,-0.032978429,-0.055198242,-0.165048717,0.014767058,0.056155474,0.01178531,0.035962767,-0.113897755,0.071717366,-0.060554846,-0.047829442,0.246000452
17.68201908,-0.422836234,-0.003380772,-0.083696425,-0.191290051,-0.030741861,-0.053738997,-0.079864856,-0.11700125,0.070286156,0.018246043,0.060054928,-0.021721208,0.05242986,0.05563112,0.195604463
17.69964686,-0.436215234,0.024333383,-0.205293393,-0.256257951,0.034401045,0.133316184,-0.026642464,-0.051923,-0.051926301,-0.068840975,0.032156091,-0.023043079,-0.039130606,-0.059705941,0.005125382
17.71658549,-0.451071639,0.044127186,-0.268882512,-0.190746666,0.101915832,0.18449736,0.095472573,0.118508781,-0.035890652,0.049475276,-0.08747146,0.051495747,0.025053427,0.061507867,0.085423392
17.73216477,-0.467891343,0.056249996,-0.263008457,-0.027951548,0.105596772,0.022351265,0.057169026,0.045471655,0.069421866,0.034937159,0.068078574,-0.060931559,-0.012683331,-0.06072309,0.031748243
17.74738554,-0.485438305,0.06353058,-0.191022352,0.152830247,0.020939805,-0.180471202,-0.099573828,-0.115275977,-0.00232843,-0.091890295,0.005216419,0.059451573,0.00685491,0.059634655,-0.169843338
17.76558391,-0.50008961,0.07180184,-0.069417525,0.265028106,-0.09943509,-0.185289205,-0.101650432,-0.035500763,-0.062893296,0.050012754,-0.066653174,-0.052542051,-0.009379742,-0.0599032,-0.179672523
17.78710177,-0.511328376,0.082817426,0.067208124,0.245861859,-0.168343301,0.020408058,0.074158075,0.101497738,0.023987479,0.04530921,0.055356289,0.031750098,0.012184956,0.056963211,-0.094932616
17.81081064,-0.520198194,0.095789776,0.177285008,0.092488321,-0.125298738,0.202835067,0.136988885,0.016036001,0.040117979,-0.101951201,0.007646723,-0.000974633,-0.015438812,-0.053484619,-0.152652199
17.83720265,-0.526125823,0.111204966,0.228713406,-0.125460047,0.017110312,0.153457525,-0.034131152,-0.090839926,-0.033175912,0.053453918,-0.060041974,-0.038335147,0.013742364,0.047312113,-0.094087269
17.86577793,-0.529569565,0.127895385,0.204509619,-0.300677183,0.16386506,-0.076253663,-0.171123087,-0.002491994,-0.024308279,0.052187114,0.044837801,0.07222454,-0.008009048,-0.040876683,-0.177987952
17.89754373,-0.529484615,0.145865626,0.110854348,-0.33779989,0.202630075,-0.225258585,-0.033432489,0.076731232,0.030595279,-0.110778095,0.021976682,-0.090515434,-0.005321573,0.031779383,-0.125385676
17.93168017,-0.526733064,0.16234732,-0.029180317,-0.209804649,0.08416789,-0.124923162,0.172034378,-0.019843819,0.007621733,0.049254516,-0.081314942,0.075604583,0.020531528,-0.023945666,-0.027496494
17.96663056,-0.522962108,0.173322778,-0.179490342,0.02673105,-0.122502665,0.112935069,0.104592538,-0.0684755,-0.025490062,0.06854242,0.066270865,-0.028292379,-0.036968753,0.016458332,-0.051301807
18.00230582,-0.518331729,0.176550317,-0.296420522,0.260809828,-0.261324521,0.225963253,-0.144072951,0.042015805,0.00154853,-0.115642264,0.022808507,-0.038478185,0.051539372,-0.010183402,0.030912144
18.03776867,-0.513860901,0.169183783,-0.343404783,0.376421075,-0.209522558,0.088336664,-0.174923044,0.058545454,0.016092123,0.036397924,-0.11290359,0.099804449,-0.061858366,0.005312562,-0.04138946
18.07354286,-0.509086112,0.150528988,-0.29853677,0.313041329,0.018838752,-0.146043773,0.083355417,-0.062787574,-0.000795693,0.087519805,0.116993036,-0.129001594,0.065644409,-0.002315625,0.109102541
18.1074651,-0.506281653,0.117417129,-0.167253459,0.0915123,0.258246705,-0.221081585,0.224113724,-0.051699189,-0.014119347,-0.122532869,-0.015316154,0.108100747,-0.061806488,0.001541076,0.141693964
18.138753,-0.506284891,0.069378142,0.024081382,-0.184220215,0.31914015,-0.049915024,0.010696384,0.089076688,0.004038614,0.0305854,-0.113451833,-0.033545684,0.054492755,0.000333904,0.086841228
18.16827612,-0.508197119,0.009232037,0.234387956,-0.374463269,0.139654375,0.186978996,-0.227246427,0.053080564,0.021217646,0.104066171,0.167167806,-0.064754896,-0.040771191,-0.000815261,0.072186497
18.19635342,-0.511650556,-0.059768061,0.413211895,-0.378361716,-0.159688249,0.227079564,-0.107640126,-0.111931924,-0.01126795,-0.13603656,-0.087881279,0.147926247,0.022711992,0.001257872,0.075685429
18.22300377,-0.516568455,-0.133935761,0.512722788,-0.187076048,-0.355603879,0.016137563,0.191903333,-0.05177382,-0.023421631,0.023300422,-0.07355877,-0.175723942,0.000223994,-0.000306681,0.070677116
18.24805673,-0.523052678,-0.209207042,0.500239237,0.108749674,-0.288369105,-0.221079695,0.197751684,0.137235305,0.026240978,0.125367461,0.195534704,0.13165834,-0.024830975,-0.000799991,0.156505373
18.2705396,-0.531982372,-0.281820398,0.367588636,0.361972944,0.008677149,-0.219575065,-0.111498411,0.053876753,0.020777555,-0.145903228,-0.169351786,-0.023753812,0.052038408,0.004909935,-0.006495907
18.29307057,-0.540528619,-0.34338737,0.141354032,0.4486275,0.327566397,0.036996743,-0.246768694,-0.152413219,-0.034889202,0.014337693,0.007697828,-0.102086602,-0.075086659,-0.009599921,-0.10489048
18.3170034,-0.547148404,-0.387373888,-0.130081115,0.319571116,0.419896007,0.267971658,0.008171537,-0.057367647,-0.015961388,0.133994028,0.167881317,0.188957769,0.087156754,0.012410546,0.084918308
18.34025036,-0.55380749,-0.412035285,-0.389982197,0.024126023,0.186418578,0.198588825,0.247839931,0.161850133,0.041891765,-0.149128787,-0.223558762,-0.198307686,-0.085577364,-0.01269269,-0.16587535
18.36623964,-0.556827772,-0.41002264,-0.572653549,-0.293922635,-0.210609467,-0.100655807,0.102809158,0.068722819,0.01510936,0.018182289,0.115774218,0.126818518,0.071830169,0.010842988,-0.231637287
18.39704349,-0.553917478,-0.37700813,-0.629767329,-0.477630382,-0.471228974,-0.298178643,-0.204420462,-0.176674479,-0.063858251,0.124851584,0.074112989,-0.009197813,-0.053607344,-0.011120658,-0.399398125
18.43539233,-0.542203928,-0.310436869,-0.542295919,-0.43491244,-0.386116379,-0.171612039,-0.204981519,-0.090942813,-0.008663722,-0.154464921,-0.220236978,-0.116403797,0.026354231,0.006992666,-0.415467899
18.48113451,-0.521906657,-0.214378036,-0.332489123,-0.192367611,-0.013270016,0.132266646,0.090294984,0.169601953,0.071480537,0.020017752,0.196938747,0.184669126,-0.006791381,-0.008891777,-0.056309652
18.52854124,-0.49906263,-0.102219243,-0.061350033,0.117416361,0.358056459,0.264662305,0.222762613,0.089597066,-0.027667674,0.130663482,-0.03234894,-0.178936494,-0.009368492,0.011732134,0.02752184
18.57558776,-0.475957212,0.015782077,0.203313936,0.345304421,0.452016844,0.096244725,0.021249432,-0.162041702,-0.061332831,-0.13980814,-0.146693773,0.109005199,0.023718742,-0.014202673,0.007813199
18.62215608,-0.452897425,0.131552423,0.402804224,0.397447221,0.211760989,-0.156502291,-0.18018521,-0.083801225,0.065026122,0.006932039,0.213516661,-0.004486471,-0.035824098,0.01670357,0.135797395
18.66645116,-0.431867371,0.235514658,0.495849129,0.267960278,-0.173672832,-0.20825091,-0.096242659,0.154944031,0.03025092,0.126375607,-0.125570012,-0.092680312,0.047540405,-0.017560918,0.090958832
18.70879826,-0.412654289,0.321532125,0.472406487,0.038573024,-0.411592961,-0.01989332,0.11423585,0.085384686,-0.080084394,-0.118522732,-0.040702568,0.153306919,-0.054918526,0.019459847,0.124671591
18.74861509,-0.395935532,0.383743132,0.349561554,-0.174206645,-0.332239186,0.173512806,0.132514213,-0.144236458,0.012645163,-0.00972969,0.167080916,-0.15756668,0.05914498,-0.020730528,0.197826869
18.78494037,-0.382734646,0.417529868,0.166013783,-0.276967713,-0.007903706,0.153060501,-0.035767313,-0.081713021,0.078381707,0.122478169,-0.165688899,0.112801306,-0.055262252,0.02505969,0.105772157
18.81880387,-0.372000106,0.422543061,-0.025682944,-0.236326389,0.315324189,-0.032344453,-0.115122,0.142971599,-0.047006958,-0.096079672,0.056070452,-0.031526246,0.047325979,-0.029436311,0.182485931
18.84940577,-0.364500325,0.398291183,-0.178520958,-0.09293289,0.398409947,-0.154431878,-0.014347943,0.082042043,-0.056826503,-0.029529857,0.079346128,-0.056080751,-0.033343165,0.036503926,0.136515273
18.87726743,-0.359609131,0.347808565,-0.258187717,0.072769087,0.190700132,-0.078241211,0.083797675,-0.133265734,0.080527284,0.121428973,-0.142073425,0.128174449,0.019595532,-0.042453457,0.091761548
18.90356503,-0.355975739,0.276775333,-0.251501484,0.183940279,-0.142058837,0.087952819,0.044088899,-0.074627853,0.024489067,-0.076377542,0.10677849,-0.15818849,-0.004375488,0.049799158,-0.044283637
18.93044295,-0.351239153,0.193230641,-0.168848235,0.201858784,-0.351442872,0.136160945,-0.039401516,0.127900872,-0.09716983,-0.049998967,-0.010761932,0.136940204,-0.010384285,-0.058011192,-0.049276409
18.95834638,-0.344778107,0.103743405,-0.044358959,0.132176998,-0.297712187,0.008202354,-0.044069995,0.064195158,0.015443154,0.112924793,-0.080074483,-0.073004934,0.021521224,0.065535564,-0.068090362
18.98761819,-0.336091427,0.01479731,0.076963984,0.017150055,-0.039351512,-0.133353453,0.002320375,-0.124971739,0.095281599,-0.049487247,0.110767538,-0.015487207,-0.029218394,-0.073063589,-0.113874487
19.01915583,-0.324117822,-0.066728005,0.154080684,-0.087739317,0.226226456,-0.106622839,0.017235266,-0.05536644,-0.059287693,-0.064221067,-0.074013159,0.099797043,0.031669891,0.078958982,-0.189027816
19.05451392,-0.307141945,-0.133923812,0.161895895,-0.141052189,0.312727108,0.059977582,0.005473977,0.118688271,-0.077284884,0.096930344,-0.003328745,-0.156754237,-0.032378192,-0.085629925,-0.312713164
19.09554764,-0.283200614,-0.181030687,0.096986137,-0.133394549,0.171406342,0.154216278,0.006249063,0.038305465,0.090455712,-0.027630247,0.065057312,0.15931136,0.02555538,0.087334577,-0.205169166
19.14057661,-0.254017101,-0.208386115,-0.02706473,-0.090874581,-0.092424246,0.037213461,-0.00657964,-0.12873903,0.030093245,-0.07481665,-0.093475497,-0.114620342,-0.020451567,-0.089797746,-0.106636075
19.18834069,-0.220926932,-0.217438571,-0.176200996,-0.044523703,-0.289695167,-0.156811609,-0.038212246,-0.028442992,-0.105409202,0.093159436,0.074978047,0.033294476,0.017008607,0.091201787,-0.320321625
19.24178513,-0.181008498,-0.206164995,-0.299536104,-0.004365577,-0.276002416,-0.167592404,-0.021269807,0.137888773,0.022179124,-0.008176491,-0.018109581,0.057644538,-0.020145386,-0.09540928,-0.26171703
19.30024956,-0.135099265,-0.178634715,-0.35630343,0.026175652,-0.071562039,0.038670881,0.037129414,0.00215115,0.077348871,-0.101905197,-0.069940073,-0.144145838,0.019426647,0.095014346,-0.108575962
19.36071387,-0.086545059,-0.143453576,-0.326539894,0.045664061,0.163058643,0.209483884,0.039317259,-0.162268565,-0.068527736,0.097193876,0.128952663,0.191427495,-0.018612072,-0.094105741,0.094240891
19.41965376,-0.039232475,-0.110375295,-0.212643998,0.055037543,0.260318593,0.120168486,-0.031392663,0.019617162,-0.027476521,0.027760296,-0.108037994,-0.178272462,0.016680945,0.092894361,0.125300258
19.47627055,0.00577115,-0.085332071,-0.033611429,0.059989645,0.173717658,-0.128761088,-0.053980131,0.193872856,0.089621573,-0.124769613,0.010043315,0.107058436,-0.007997258,-0.088021094,0.1061275
19.530429,0.048123671,-0.072330533,0.175392982,0.061047713,-0.010304971,-0.226472378,0.024577698,-0.035122208,-0.029548943,0.080724674,0.114433307,0.008429943,-0.005629265,0.081341326,0.244907989
19.58031963,0.085824299,-0.07587213,0.366812525,0.048797079,-0.157191682,-0.036955419,0.077959284,-0.221108586,-0.070995763,0.064138021,-0.174313736,-0.129681487,0.02748052,-0.069094489,0.183881936
19.62600997,0.118843166,-0.09647535,0.496590183,0.018388492,-0.17620702,0.226826095,0.00952563,0.061636204,0.086816413,-0.134111858,0.12228045,0.222975388,-0.049271785,0.055609078,0.350564939
19.66580574,0.145454897,-0.134443279,0.530464305,-0.026626567,-0.07640531,0.239293758,-0.079617165,0.257740068,0.024289849,0.052683479,0.031839319,-0.244019841,0.074048875,-0.034780581,0.084272454
19.7035496,0.169677639,-0.181447211,0.462492114,-0.060230079,0.069394637,-0.030140976,-0.029264709,-0.068957225,-0.099257015,0.105446032,-0.175172085,0.187757832,-0.088931436,0.012397009,-0.027314133
19.74177634,0.194243408,-0.229402287,0.305450709,-0.060809272,0.164049078,-0.279551633,0.084132603,-0.290157374,0.033809406,-0.155323773,0.198954335,-0.066222388,0.088072783,0.010867196,-0.079889134
19.78154542,0.220351845,-0.271848475,0.086306552,-0.027644356,0.144606833,-0.218452884,0.056523534,0.07254802,0.074625488,0.019000633,-0.078564861,-0.089194773,-0.070560386,-0.036120747,-0.103121843
19.823023,0.248248832,-0.3038273,-0.157743737,0.018513761,0.02280739,0.094414946,-0.087142234,0.317005298,-0.081659483,0.154180834,-0.112047994,0.225349552,0.033585495,0.060491985,-0.005200348
19.86528151,0.277051753,-0.322174281,-0.384680085,0.04830156,-0.120672078,0.307487605,-0.104080647,-0.080500193,-0.025241125,-0.161355835,0.233593806,-0.294275581,0.018562667,-0.08388665,-0.213412421
19.91117967,0.309727985,-0.320077246,-0.547755531,0.048356361,-0.180964496,0.178490156,0.067768701,-0.341392307,0.102075358,-0.021090482,-0.187487998,0.265013291,-0.07998842,0.104185137,-0.198040177
19.9611319,0.346712794,-0.294974046,-0.614258794,0.016829338,-0.116799427,-0.162432105,0.148583559,0.078838533,-0.048332912,0.184930081,-0.014634707,-0.147374991,0.134304282,-0.125866705,-0.2266568
20.01528147,0.388087015,-0.246572439,-0.570046815,-0.033239207,0.022879312,-0.34235417,-0.029970065,0.355377481,-0.086216692,-0.149454901,0.220390938,-0.031953632,-0.176240611,0.144214182,-0.160181864
20.07267491,0.432745837,-0.177762725,-0.423401053,-0.079972845,0.135546739,-0.154076269,-0.200957615,-0.087866842,0.106607967,-0.063002345,-0.275310157,0.209468333,0.191539075,-0.163148763,-0.133084249
20.13258633,0.479756204,-0.092880808,-0.201509706,-0.099777091,0.142794531,0.20867036,-0.058232632,-0.376863075,0.025352419,0.212870221,0.11803406,-0.327024134,-0.178003538,0.179441745,-0.055214883
20.19329592,0.52712462,0.001235521,0.053175783,-0.080244624,0.043521629,0.349278955,0.208683541,0.089827477,-0.138487864,-0.130026647,0.141571382,0.333952354,0.131165398,-0.195429687,0.151356243
20.25157397,0.571315523,0.095432804,0.29138541,-0.026227561,-0.086662438,0.104604572,0.165001797,0.395411783,0.058015461,-0.103841675,-0.308806941,-0.217988698,-0.053627256,0.212363284,0.102049965
20.30764556,0.612358919,0.184900719,0.474311846,0.049717092,-0.14251998,-0.254981942,-0.152731313,-0.082439368,0.131233459,0.241331583,0.2562852,0.019324569,-0.040227094,-0.2266664,0.142457153
20.36108033,0.6496717,0.26478051,0.57397366,0.121608658,-0.079404939,-0.329506955,-0.252135393,-0.40863886,-0.14220624,-0.115117154,-0.005671683,0.19726474,0.139060543,0.240424657,0.084816425
20.41302516,0.68430713,0.332749621,0.57910859,0.159983622,0.053515162,-0.031879971,0.054531486,0.082275278,-0.065341363,-0.146443453,-0.261022483,-0.349120768,-0.223744963,-0.250862972,0.038919924
20.46285245,0.715496113,0.384876651,0.489808952,0.137205346,0.144424468,0.303080745,0.301910547,0.420765046,0.195437153,0.256612063,0.341127607,0.374806031,0.277707669,0.25673496,0.547154196
20.50430934,0.736800358,0.4120733,0.314005863,0.04264019,0.110568711,0.294313269,0.078194846,-0.081427592,-0.03455595,-0.080543164,-0.159715865,-0.251839895,-0.281775787,-0.250203135,0.007155507
20.54422125,0.755229167,0.422603728,0.09466672,-0.072661027,0.002883131,-0.020477358,-0.262898992,-0.400950353,-0.166257323,-0.167635714,-0.130063687,0.040712,0.244466299,0.238814021,0.037348134
20.58371069,0.77203728,0.419380829,-0.127271815,-0.152949119,-0.084093485,-0.289795172,-0.193599358,0.080033206,0.115407325,0.215118387,0.306334948,0.17269144,-0.174636995,-0.224551912,0.022183745
20.62267029,0.787190386,0.404059876,-0.316658649,-0.162057551,-0.092330418,-0.240273221,0.170650241,0.377925963,0.094684043,-0.030344359,-0.246991045,-0.309120036,0.083868665,0.208409869,0.018315946
20.66126106,0.800923749,0.37890438,-0.446145292,-0.096427697,-0.034534573,0.051430489,0.265995272,-0.077394989,-0.152534781,-0.166290581,0.012280204,0.324285734,0.014727293,-0.190643725,0.014163455
20.69994312,0.813787863,0.346788209,-0.498741168,0.013934382,0.030653618,0.267517585,-0.047061343,-0.353441529,-0.007965357,0.166215907,0.215046277,-0.219999343,-0.106090765,0.172641688,-0.15322914
20.74106562,0.828247165,0.312650775,-0.467464765,0.120468729,0.055706922,0.195991979,-0.279494552,0.075821356,0.142030016,0.008269604,-0.270237725,0.041554238,0.176104497,-0.156618923,-0.074094933
20.78400291,0.843693646,0.277344894,-0.363139554,0.168924553,0.02966526,-0.073740943,-0.086801427,0.320279429,-0.075131382,-0.16053928,0.117945614,0.134444881,-0.220175013,0.140092107,-0.126865699
20.82899199,0.860343883,0.241898368,-0.206367373,0.131866084,-0.014819528,-0.256025981,0.225107707,-0.078741769,-0.089578826,0.126661821,0.111800475,-0.245820221,0.231751707,-0.125624031,-0.001444307
20.87433545,0.876413818,0.204496363,-0.026639924,0.020763378,-0.039197074,-0.173788701,0.182198093,-0.293488582,0.118263015,0.035872814,-0.245218133,0.254992193,-0.213582829,0.111969431,-0.017389317
20.92002589,0.891833951,0.165002221,0.148436782,-0.110336685,-0.025301037,0.079256059,-0.130000812,0.082305395,0.0167814,-0.139588591,0.189889923,-0.167394826,0.171323391,-0.098884015,-0.053349052
20.96658505,0.907069238,0.123716506,0.295137819,-0.192550914,0.00970893,0.243898345,-0.228058184,0.266585827,-0.118592234,0.082262413,0.000900864,0.024550213,-0.113957345,0.085433863,0.00730961
21.01301147,0.921008743,0.078898574,0.392414324,-0.181643531,0.027645562,0.155672803,0.017067528,-0.089852614,0.048115043,0.049142289,-0.181194521,0.111244288,0.048945753,-0.072697368,0.072221656
21.05798474,0.932203798,0.028429381,0.425982809,-0.079197278,0.009968738,-0.089421101,0.217081225,-0.240529111,0.082903289,-0.104706074,0.219636892,-0.187576629,0.01571428,0.061432028,0.150093013
21.10021577,0.939260406,-0.029263019,0.391288675,0.068448674,-0.021684548,-0.236205252,0.083856539,0.100551094,-0.085754589,0.045449044,-0.091755065,0.185472455,-0.06933042,-0.049246643,0.128696874
21.13990526,0.942345754,-0.093170348,0.296390855,0.19414737,-0.024812954,-0.131439523,-0.152286383,0.222166341,-0.022063065,0.049967858,-0.092889825,-0.111101685,0.110369592,0.039318047,0.123152702
21.17705742,0.94146537,-0.16166735,0.157780983,0.237884872,0.014706348,0.113931581,-0.136997871,-0.105733491,0.0902872,-0.071628006,0.197849188,0.005234967,-0.133415252,-0.029526273,0.17277031
21.21106799,0.93604315,-0.233016438,-0.002804664,0.174875133,0.062198226,0.241596991,0.075897858,-0.198822505,-0.032150387,0.017263764,-0.147611269,0.090099368,0.141778204,0.023030842,0.120553741
21.24255304,0.926794521,-0.303228948,-0.158571118,0.03224033,0.067324211,0.120693356,0.155471325,0.118917496,-0.054567244,0.043653258,-0.003033269,-0.133705597,-0.133022439,-0.016691524,0.125172597
21.27190851,0.914266049,-0.367852442,-0.28346558,-0.124447871,0.011405916,-0.120679306,0.005708105,0.18171186,0.066010363,-0.040414352,0.139374942,0.118529024,0.113584382,0.013322232,-0.018961837
21.30152703,0.901077886,-0.419814353,-0.353628109,-0.218915751,-0.064761922,-0.229209242,-0.124609639,-0.124820478,0.006019458,-0.002474646,-0.159642183,-0.056836369,-0.085163711,-0.011342127,-0.117405847
21.33329918,0.889335846,-0.453082824,-0.356307496,-0.206818231,-0.096955898,-0.098830532,-0.059541197,-0.165617887,-0.069034045,0.021154199,0.056984093,-0.021564718,0.049359357,0.008734304,-0.141114151
21.36788542,0.879847828,-0.464239899,-0.294173509,-0.099486728,-0.054937182,0.122721555,0.064757008,0.123838922,0.036945353,-0.008789183,0.073872942,0.076026442,-0.013958708,-0.008266542,-0.172043721
21.40564099,0.873052853,-0.4517517,-0.183195196,0.044746929,0.030434588,0.201180434,0.062630523,0.142079292,0.038296312,-0.007377345,-0.136533184,-0.089526341,-0.021516621,0.006309666,-0.134471204
21.44630497,0.868708368,-0.416388809,-0.048969341,0.151427389,0.089429474,0.062772053,-0.024193251,-0.13048597,-0.067030173,-0.006472715,0.086692557,0.057164095,0.0502263,-0.005788301,-0.183396643
21.48984247,0.866738518,-0.360307575,0.08006062,0.169050681,0.070967305,-0.137614935,-0.047343499,-0.126028964,0.004384324,0.018537485,0.018913625,-0.005039782,-0.074742638,0.002610562,0.069971799
21.53284464,0.863600752,-0.290757421,0.174718661,0.090187771,-0.01714307,-0.19266694,-0.004293879,0.127976358,0.06228456,-0.001900083,-0.096877736,-0.041257971,0.091897596,0.002469724,-0.05108296
21.57651963,0.86046748,-0.210135969,0.223353906,-0.032233381,-0.095034931,-0.04145158,0.022168218,0.116081834,-0.038180659,-0.025407247,0.098208722,0.06389721,-0.097880028,-0.008186607,-0.0521866
21.62111231,0.857534628,-0.122334259,0.224872943,-0.125637151,-0.089909116,0.154688127,0.007590769,-0.126949883,-0.040813148,0.022999498,-0.035575317,-0.058235119,0.08948694,0.012689022,0.02847975
21.66515497,0.853229563,-0.033657464,0.185221605,-0.141274896,-0.004303152,0.181516633,-0.003568912,-0.110795254,0.055464322,0.010483797,-0.041838157,0.028378726,-0.068536353,-0.016410804,0.100935378
21.70733568,0.84614686,0.049938181,0.118015678,-0.075402509,0.089489919,0.011137279,0.006705175,0.127266136,0.013717082,-0.034437978,0.084272393,0.012982017,0.039869339,0.020877578,0.102087167
